gene	disease_id	correlation	tissue	cell	score	prediction_rank
NRBF2	C0027662	-0.08200068099701552	Thyroid	MCF7	0.08200068099701552	306.0
XLOC_002539	C0027662	-0.08183461525012725	Thyroid	MCF7	0.08183461525012725	307.0
ELK1	C0027662	-0.08141842080263206	Thyroid	MCF7	0.08141842080263206	308.0
ZBED5-AS1	C0027662	-0.08106936660272313	Thyroid	MCF7	0.08106936660272313	309.0
GGH	C0027662	-0.08104168585863891	Thyroid	MCF7	0.08104168585863891	310.0
C13ORF42	C0027662	-0.0810291209976095	Thyroid	MCF7	0.0810291209976095	311.0
UBE2V1	C0027662	-0.08096747819450689	Thyroid	MCF7	0.08096747819450689	312.0
HOXC9	C0027662	-0.080938956151414	Thyroid	MCF7	0.080938956151414	313.0
(LINC01184)	C0027662	-0.08054182595124226	Thyroid	MCF7	0.08054182595124226	314.0
SNHG21	C0027662	-0.0804611324692992	Thyroid	MCF7	0.0804611324692992	315.0
(PIK3R1)	C0027662	-0.08029855208347358	Thyroid	MCF7	0.08029855208347358	316.0
LOC93622	C0027662	-0.0800569382307208	Thyroid	MCF7	0.0800569382307208	317.0
KIF20A	C0027662	-0.07963506219092076	Thyroid	MCF7	0.07963506219092076	318.0
PBK	C0027662	-0.07961496131275703	Thyroid	MCF7	0.07961496131275703	319.0
(TMCC1-AS1_MUT)	C0027662	-0.07957294982932472	Thyroid	MCF7	0.07957294982932472	320.0
RPS6KL1	C0027662	-0.07948363270597847	Thyroid	MCF7	0.07948363270597847	321.0
PUS7L	C0027662	-0.07936029379875476	Thyroid	MCF7	0.07936029379875476	322.0
TEAD2	C0027662	-0.0793096279636587	Thyroid	MCF7	0.0793096279636587	323.0
GSTP1	C0027662	-0.07921521478319082	Thyroid	MCF7	0.07921521478319082	324.0
XLOC_L2_005874	C0027662	-0.0792013920329977	Thyroid	MCF7	0.0792013920329977	325.0
PREB	C0027662	-0.07914280402525886	Thyroid	MCF7	0.07914280402525886	326.0
RARG	C0027662	-0.07913179256184111	Thyroid	MCF7	0.07913179256184111	327.0
DAPK1	C0027662	-0.07841223953194243	Thyroid	MCF7	0.07841223953194243	328.0
(CBR3-AS1)	C0027662	-0.07832468287161398	Thyroid	MCF7	0.07832468287161398	329.0
FKBP3	C0027662	-0.07821435525852238	Thyroid	MCF7	0.07821435525852238	330.0
POU2AF1	C0027662	-0.07809544499025822	Thyroid	MCF7	0.07809544499025822	331.0
ASGR2	C0027662	-0.07787501323549728	Thyroid	MCF7	0.07787501323549728	332.0
(TCONS_00019670)	C0027662	-0.07727451476373193	Thyroid	MCF7	0.07727451476373193	333.0
XLOC_004896	C0027662	-0.07715760469440403	Thyroid	MCF7	0.07715760469440403	334.0
CDC25A	C0027662	-0.07713942742035673	Thyroid	MCF7	0.07713942742035673	335.0
CDK7	C0027662	-0.07711777568801148	Thyroid	MCF7	0.07711777568801148	336.0
XLOC_001646	C0027662	-0.076972525986714	Thyroid	MCF7	0.076972525986714	337.0
C1S	C0027662	-0.07696678232786458	Thyroid	MCF7	0.07696678232786458	338.0
PCGF2	C0027662	-0.07681461092906372	Thyroid	MCF7	0.07681461092906372	339.0
XLOC_L2_014012	C0027662	-0.07635522818800022	Thyroid	MCF7	0.07635522818800022	340.0
XLOC_013222	C0027662	-0.07606108988487903	Thyroid	MCF7	0.07606108988487903	341.0
(LINC00667)	C0027662	-0.07596023729154466	Thyroid	MCF7	0.07596023729154466	342.0
RERG	C0027662	-0.07591113937929816	Thyroid	MCF7	0.07591113937929816	343.0
MPHOSPH9	C0027662	-0.07585807320954396	Thyroid	MCF7	0.07585807320954396	344.0
GDPD5	C0027662	-0.07576528766035984	Thyroid	MCF7	0.07576528766035984	345.0
XLOC_004457	C0027662	-0.07572164863611541	Thyroid	MCF7	0.07572164863611541	346.0
(ERVK3-1)	C0027662	-0.07566350881705497	Thyroid	MCF7	0.07566350881705497	347.0
CFL1	C0027662	-0.07543509978420371	Thyroid	MCF7	0.07543509978420371	348.0
LOC100133315	C0027662	-0.07527059269770775	Thyroid	MCF7	0.07527059269770775	349.0
RPS16	C0027662	-0.07511333961031808	Thyroid	MCF7	0.07511333961031808	350.0
WDTC1	C0027662	-0.07491700967106452	Thyroid	MCF7	0.07491700967106452	351.0
MNAT1	C0027662	-0.07472587924336271	Thyroid	MCF7	0.07472587924336271	352.0
GOT1	C0027662	-0.07461302018587479	Thyroid	MCF7	0.07461302018587479	353.0
SERINC3	C0027662	-0.07439442800168172	Thyroid	MCF7	0.07439442800168172	354.0
OTX2	C0027662	-0.07434795581926679	Thyroid	MCF7	0.07434795581926679	355.0
CXCR4	C0027662	-0.0742243242491114	Thyroid	MCF7	0.0742243242491114	356.0
AKT1	C0027662	-0.07418551839830712	Thyroid	MCF7	0.07418551839830712	357.0
ZNF92	C0027662	-0.0740884353945368	Thyroid	MCF7	0.0740884353945368	358.0
LOC646730	C0027662	-0.07408803977152956	Thyroid	MCF7	0.07408803977152956	359.0
MCF2L-AS1	C0027662	-0.07405145631733956	Thyroid	MCF7	0.07405145631733956	360.0
CAMK2D	C0027662	-0.07390313991813402	Thyroid	MCF7	0.07390313991813402	361.0
RIPK2	C0027662	-0.0736987211039346	Thyroid	MCF7	0.0736987211039346	362.0
TPD52L2	C0027662	-0.07362289690677004	Thyroid	MCF7	0.07362289690677004	363.0
XLOC_L2_002204	C0027662	-0.07353968783124332	Thyroid	MCF7	0.07353968783124332	364.0
SHMT2	C0027662	-0.07351896176072859	Thyroid	MCF7	0.07351896176072859	365.0
(DDIT3)	C0027662	-0.07311024338599603	Thyroid	MCF7	0.07311024338599603	366.0
VN1R4	C0027662	-0.07305830335439567	Thyroid	MCF7	0.07305830335439567	367.0
NR0B2	C0027662	-0.07293415772218226	Thyroid	MCF7	0.07293415772218226	368.0
ARG1	C0027662	-0.07284355469740023	Thyroid	MCF7	0.07284355469740023	369.0
XLOC_001826	C0027662	-0.07226231346011547	Thyroid	MCF7	0.07226231346011547	370.0
SDF2L1	C0027662	-0.07216565503074635	Thyroid	MCF7	0.07216565503074635	371.0
(LIPE-AS1)	C0027662	-0.0720697986636405	Thyroid	MCF7	0.0720697986636405	372.0
LOC101927752	C0027662	-0.07163151714680516	Thyroid	MCF7	0.07163151714680516	373.0
XRCC4	C0027662	-0.07161688756084961	Thyroid	MCF7	0.07161688756084961	374.0
GALE	C0027662	-0.07155385487917587	Thyroid	MCF7	0.07155385487917587	375.0
XLOC_012542	C0027662	-0.07143972204528781	Thyroid	MCF7	0.07143972204528781	376.0
HSD17B10	C0027662	-0.07140984270523121	Thyroid	MCF7	0.07140984270523121	377.0
ISG20	C0027662	-0.07130012981799161	Thyroid	MCF7	0.07130012981799161	378.0
HLA-DRA	C0027662	-0.07107336807300624	Thyroid	MCF7	0.07107336807300624	379.0
DICER1-AS1	C0027662	-0.07091475566720207	Thyroid	MCF7	0.07091475566720207	380.0
CLK3	C0027662	-0.07076844660470183	Thyroid	MCF7	0.07076844660470183	381.0
(G054633)	C0027662	-0.07058798750516404	Thyroid	MCF7	0.07058798750516404	382.0
LINC00886	C0027662	-0.07052823894443883	Thyroid	MCF7	0.07052823894443883	383.0
PPP2R1A	C0027662	-0.07046328421891213	Thyroid	MCF7	0.07046328421891213	384.0
LINC01089	C0027662	-0.0704239323510385	Thyroid	MCF7	0.0704239323510385	385.0
BTRC	C0027662	-0.07027621366470194	Thyroid	MCF7	0.07027621366470194	386.0
RBX1	C0027662	-0.07023984549587148	Thyroid	MCF7	0.07023984549587148	387.0
AKR1C3	C0027662	-0.0698264733785281	Thyroid	MCF7	0.0698264733785281	388.0
MIF	C0027662	-0.06978152745232014	Thyroid	MCF7	0.06978152745232014	389.0
RFC5	C0027662	-0.06972233551395512	Thyroid	MCF7	0.06972233551395512	390.0
COG7	C0027662	-0.06967467593154408	Thyroid	MCF7	0.06967467593154408	391.0
EXT1	C0027662	-0.06946273549740556	Thyroid	MCF7	0.06946273549740556	392.0
NDUFS7	C0027662	-0.06946133720643566	Thyroid	MCF7	0.06946133720643566	393.0
FASLG	C0027662	-0.06938989490923042	Thyroid	MCF7	0.06938989490923042	394.0
CEPT1	C0027662	-0.06927627573720319	Thyroid	MCF7	0.06927627573720319	395.0
NUP62	C0027662	-0.06924087017326075	Thyroid	MCF7	0.06924087017326075	396.0
AKR1B1	C0027662	-0.06913382881109986	Thyroid	MCF7	0.06913382881109986	397.0
MCCC2	C0027662	-0.06897881502354042	Thyroid	MCF7	0.06897881502354042	398.0
RNF166	C0027662	-0.06897336265469023	Thyroid	MCF7	0.06897336265469023	399.0
XLOC_L2_007543	C0027662	-0.06887933271689528	Thyroid	MCF7	0.06887933271689528	400.0
SMAD3	C0027662	-0.06878830941963376	Thyroid	MCF7	0.06878830941963376	401.0
QPCT	C0027662	-0.06874619767396406	Thyroid	MCF7	0.06874619767396406	402.0
CIRBP	C0027662	-0.06871476674998522	Thyroid	MCF7	0.06871476674998522	403.0
CBR3	C0027662	-0.06862494842987954	Thyroid	MCF7	0.06862494842987954	404.0
MMP7	C0027662	-0.06859669405158009	Thyroid	MCF7	0.06859669405158009	405.0
PGBD1	C0027662	-0.06857582604672618	Thyroid	MCF7	0.06857582604672618	406.0
XLOC_007249	C0027662	-0.06851120467217342	Thyroid	MCF7	0.06851120467217342	407.0
SOX10	C0027662	-0.06812052582277839	Thyroid	MCF7	0.06812052582277839	408.0
POLR3D	C0027662	-0.06810360047352981	Thyroid	MCF7	0.06810360047352981	409.0
NFATC3	C0027662	-0.06792440981500669	Thyroid	MCF7	0.06792440981500669	410.0
ZNF217	C0027662	-0.06785201733020707	Thyroid	MCF7	0.06785201733020707	411.0
SPA17	C0027662	-0.06753317302860706	Thyroid	MCF7	0.06753317302860706	412.0
XLOC_L2_012023	C0027662	-0.06732005441148159	Thyroid	MCF7	0.06732005441148159	413.0
CDO1	C0027662	-0.06703560875919212	Thyroid	MCF7	0.06703560875919212	414.0
ZNF597	C0027662	-0.06698822883467748	Thyroid	MCF7	0.06698822883467748	415.0
B3GAT3	C0027662	-0.0668751661523066	Thyroid	MCF7	0.0668751661523066	416.0
TAPT1-AS1	C0027662	-0.06684591779846238	Thyroid	MCF7	0.06684591779846238	417.0
XLOC_002075	C0027662	-0.06671843345282791	Thyroid	MCF7	0.06671843345282791	418.0
XLOC_L2_013963	C0027662	-0.06631392561917648	Thyroid	MCF7	0.06631392561917648	419.0
DLX3	C0027662	-0.06628282162699572	Thyroid	MCF7	0.06628282162699572	420.0
SLC7A1	C0027662	-0.06627641926974648	Thyroid	MCF7	0.06627641926974648	421.0
PSEN1	C0027662	-0.06612061032377858	Thyroid	MCF7	0.06612061032377858	422.0
FOXO3	C0027662	-0.06593750088228045	Thyroid	MCF7	0.06593750088228045	423.0
P2RY8	C0027662	-0.06586805781048222	Thyroid	MCF7	0.06586805781048222	424.0
XLOC_000348	C0027662	-0.06560953571588657	Thyroid	MCF7	0.06560953571588657	425.0
ZFP161	C0027662	-0.06558535871317694	Thyroid	MCF7	0.06558535871317694	426.0
TAF13	C0027662	-0.06537257149520403	Thyroid	MCF7	0.06537257149520403	427.0
HNF4A	C0027662	-0.06532522704902277	Thyroid	MCF7	0.06532522704902277	428.0
MEF2A	C0027662	-0.0653150318465352	Thyroid	MCF7	0.0653150318465352	429.0
IFIT5	C0027662	-0.06524610006387666	Thyroid	MCF7	0.06524610006387666	430.0
C16orf80	C0027662	-0.06523803263702832	Thyroid	MCF7	0.06523803263702832	431.0
LOC105372482	C0027662	-0.06514740396949636	Thyroid	MCF7	0.06514740396949636	432.0
LOC100287387	C0027662	-0.06502245949883112	Thyroid	MCF7	0.06502245949883112	433.0
LOC107986968	C0027662	-0.06482024065626124	Thyroid	MCF7	0.06482024065626124	434.0
NOV	C0027662	-0.06417822515790483	Thyroid	MCF7	0.06417822515790483	435.0
GLOD4	C0027662	-0.06406191337313216	Thyroid	MCF7	0.06406191337313216	436.0
(G047227)	C0027662	-0.06406030892058978	Thyroid	MCF7	0.06406030892058978	437.0
XLOC_L2_002033	C0027662	-0.06349755433702531	Thyroid	MCF7	0.06349755433702531	438.0
ZBED1	C0027662	-0.0633231628722204	Thyroid	MCF7	0.0633231628722204	439.0
GNG4	C0027662	-0.0631118550733667	Thyroid	MCF7	0.0631118550733667	440.0
CNDP2	C0027662	-0.06299441870508415	Thyroid	MCF7	0.06299441870508415	441.0
LINC00265	C0027662	-0.06298824613127696	Thyroid	MCF7	0.06298824613127696	442.0
NOSIP	C0027662	-0.06221732423841142	Thyroid	MCF7	0.06221732423841142	443.0
H19	C0027662	-0.062187521342947694	Thyroid	MCF7	0.062187521342947694	444.0
HAX1	C0027662	-0.06173962475311168	Thyroid	MCF7	0.06173962475311168	445.0
XLOC_010952	C0027662	-0.061730034584405846	Thyroid	MCF7	0.061730034584405846	446.0
(SNHG1_MUT)	C0027662	-0.06154324684511736	Thyroid	MCF7	0.06154324684511736	447.0
XLOC_002263	C0027662	-0.061339245876012694	Thyroid	MCF7	0.061339245876012694	448.0
SEPT4-AS1	C0027662	-0.06105363072748138	Thyroid	MCF7	0.06105363072748138	449.0
XLOC_012281	C0027662	-0.06103820843551233	Thyroid	MCF7	0.06103820843551233	450.0
RPS15A	C0027662	-0.06092496834819494	Thyroid	MCF7	0.06092496834819494	451.0
ELK3	C0027662	-0.060801918149797185	Thyroid	MCF7	0.060801918149797185	452.0
LOC107984853	C0027662	-0.06058893662708709	Thyroid	MCF7	0.06058893662708709	453.0
IL21R	C0027662	-0.060396237234787487	Thyroid	MCF7	0.060396237234787487	454.0
TFF2	C0027662	-0.06037809261025706	Thyroid	MCF7	0.06037809261025706	455.0
CISH	C0027662	-0.06021642490456203	Thyroid	MCF7	0.06021642490456203	456.0
ANXA7	C0027662	-0.06009542628357911	Thyroid	MCF7	0.06009542628357911	457.0
ASF1B	C0027662	-0.06002629815725591	Thyroid	MCF7	0.06002629815725591	458.0
PJA2	C0027662	-0.059724510191517144	Thyroid	MCF7	0.059724510191517144	459.0
PSMB7	C0027662	-0.05965907165702666	Thyroid	MCF7	0.05965907165702666	460.0
ZNF136	C0027662	-0.05959635105086969	Thyroid	MCF7	0.05959635105086969	461.0
JAKMIP2-AS1	C0027662	-0.05956464016830121	Thyroid	MCF7	0.05956464016830121	462.0
NSFL1C	C0027662	-0.05941439830230788	Thyroid	MCF7	0.05941439830230788	463.0
XLOC_010202	C0027662	-0.05939032685931833	Thyroid	MCF7	0.05939032685931833	464.0
TFDP2	C0027662	-0.05923752894790146	Thyroid	MCF7	0.05923752894790146	465.0
EIF3J-AS1	C0027662	-0.05897700596957001	Thyroid	MCF7	0.05897700596957001	466.0
TSC22D1	C0027662	-0.05854943184205208	Thyroid	MCF7	0.05854943184205208	467.0
EIF2AK2	C0027662	-0.0584593777625686	Thyroid	MCF7	0.0584593777625686	468.0
PDPK1	C0027662	-0.05835484372458377	Thyroid	MCF7	0.05835484372458377	469.0
HOXA10-AS	C0027662	-0.058205116544731705	Thyroid	MCF7	0.058205116544731705	470.0
ACTN2	C0027662	-0.0581942715874566	Thyroid	MCF7	0.0581942715874566	471.0
PLOD1	C0027662	-0.05802800298286126	Thyroid	MCF7	0.05802800298286126	472.0
ADORA2B	C0027662	-0.05798686572596745	Thyroid	MCF7	0.05798686572596745	473.0
LOC102724330	C0027662	-0.057860508263823274	Thyroid	MCF7	0.057860508263823274	474.0
MRGPRX3	C0027662	-0.057850390554804454	Thyroid	MCF7	0.057850390554804454	475.0
LINC02381	C0027662	-0.057818533150941764	Thyroid	MCF7	0.057818533150941764	476.0
LINC02228	C0027662	-0.0577636589659396	Thyroid	MCF7	0.0577636589659396	477.0
FAIM	C0027662	-0.05762669640501472	Thyroid	MCF7	0.05762669640501472	478.0
CBX7	C0027662	-0.0575393256755139	Thyroid	MCF7	0.0575393256755139	479.0
PRKAG1	C0027662	-0.057520088965532734	Thyroid	MCF7	0.057520088965532734	480.0
TGFBR2	C0027662	-0.057322311303863005	Thyroid	MCF7	0.057322311303863005	481.0
TCF12	C0027662	-0.05727396520680417	Thyroid	MCF7	0.05727396520680417	482.0
(PNRC2)	C0027662	-0.05697014818248225	Thyroid	MCF7	0.05697014818248225	483.0
TSSC4	C0027662	-0.056881227294762304	Thyroid	MCF7	0.056881227294762304	484.0
EAPP	C0027662	-0.0568491480889326	Thyroid	MCF7	0.0568491480889326	485.0
TSTD3	C0027662	-0.0568212565140116	Thyroid	MCF7	0.0568212565140116	486.0
NR2C1	C0027662	-0.056711751279292066	Thyroid	MCF7	0.056711751279292066	487.0
HMG20B	C0027662	-0.05637818851891274	Thyroid	MCF7	0.05637818851891274	488.0
LOC151760	C0027662	-0.05633238358479087	Thyroid	MCF7	0.05633238358479087	489.0
ZNF317	C0027662	-0.05626732114878452	Thyroid	MCF7	0.05626732114878452	490.0
BAMBI	C0027662	-0.05609717623593524	Thyroid	MCF7	0.05609717623593524	491.0
ATP5H	C0027662	-0.056073162383392994	Thyroid	MCF7	0.056073162383392994	492.0
CGRRF1	C0027662	-0.05581241103379919	Thyroid	MCF7	0.05581241103379919	493.0
EGLN3	C0027662	-0.055687310938751455	Thyroid	MCF7	0.055687310938751455	494.0
MAPK9	C0027662	-0.0554630005944825	Thyroid	MCF7	0.0554630005944825	495.0
XLOC_010514	C0027662	-0.05544462773940584	Thyroid	MCF7	0.05544462773940584	496.0
DBI	C0027662	-0.055418172634692286	Thyroid	MCF7	0.055418172634692286	497.0
TCF7L2	C0027662	-0.05532047837485421	Thyroid	MCF7	0.05532047837485421	498.0
NFKBIB	C0027662	-0.055258992473292246	Thyroid	MCF7	0.055258992473292246	499.0
XLOC_L2_011728	C0027662	-0.0551750368237911	Thyroid	MCF7	0.0551750368237911	500.0
ADK	C0027662	-0.05492444075323211	Thyroid	MCF7	0.05492444075323211	501.0
BHMT2	C0027662	-0.05492327881653192	Thyroid	MCF7	0.05492327881653192	502.0
(AX747325)	C0027662	-0.054836484788822526	Thyroid	MCF7	0.054836484788822526	503.0
BCL10	C0027662	-0.05472313499637571	Thyroid	MCF7	0.05472313499637571	504.0
BMP4	C0027662	-0.05461449192261858	Thyroid	MCF7	0.05461449192261858	505.0
GPR156	C0027662	-0.05457915948980041	Thyroid	MCF7	0.05457915948980041	506.0
ZNF576	C0027662	-0.05457174548465438	Thyroid	MCF7	0.05457174548465438	507.0
NCOA4	C0027662	-0.0541825586641298	Thyroid	MCF7	0.0541825586641298	508.0
SP2-AS1	C0027662	-0.05417519897163392	Thyroid	MCF7	0.05417519897163392	509.0
MBNL1-AS1	C0027662	-0.053838212368047866	Thyroid	MCF7	0.053838212368047866	510.0
LOC101929748	C0027662	-0.053784140684810966	Thyroid	MCF7	0.053784140684810966	511.0
HADHB	C0027662	-0.05375898566091575	Thyroid	MCF7	0.05375898566091575	512.0
TCTA	C0027662	-0.0535127620150091	Thyroid	MCF7	0.0535127620150091	513.0
TLR2	C0027662	-0.05350703894771813	Thyroid	MCF7	0.05350703894771813	514.0
POLR3K	C0027662	-0.05331574870463185	Thyroid	MCF7	0.05331574870463185	515.0
ITGAE	C0027662	-0.052902411551278616	Thyroid	MCF7	0.052902411551278616	516.0
EIF3G	C0027662	-0.05289888809899246	Thyroid	MCF7	0.05289888809899246	517.0
MSRB2	C0027662	-0.05289818245796285	Thyroid	MCF7	0.05289818245796285	518.0
PAFAH1B1	C0027662	-0.05280033746867119	Thyroid	MCF7	0.05280033746867119	519.0
B2M	C0027662	-0.05276427203140899	Thyroid	MCF7	0.05276427203140899	520.0
NAE1	C0027662	-0.052674158744820065	Thyroid	MCF7	0.052674158744820065	521.0
CKB	C0027662	-0.05259062603634712	Thyroid	MCF7	0.05259062603634712	522.0
RDBP	C0027662	-0.052553949410730105	Thyroid	MCF7	0.052553949410730105	523.0
FLI1	C0027662	-0.05243150627309778	Thyroid	MCF7	0.05243150627309778	524.0
ALDH1B1	C0027662	-0.052339925765007456	Thyroid	MCF7	0.052339925765007456	525.0
GM2A	C0027662	-0.05223033401011001	Thyroid	MCF7	0.05223033401011001	526.0
ZNHIT3	C0027662	-0.05214186401108312	Thyroid	MCF7	0.05214186401108312	527.0
IGFBP4	C0027662	-0.052073743456347854	Thyroid	MCF7	0.052073743456347854	528.0
PPIA	C0027662	-0.05206494599547029	Thyroid	MCF7	0.05206494599547029	529.0
C16orf5	C0027662	-0.05185932343472133	Thyroid	MCF7	0.05185932343472133	530.0
SLC29A1	C0027662	-0.0517377222924813	Thyroid	MCF7	0.0517377222924813	531.0
(CTD-2270L9.4)	C0027662	-0.05171335887353301	Thyroid	MCF7	0.05171335887353301	532.0
NAT1	C0027662	-0.0516396590802124	Thyroid	MCF7	0.0516396590802124	533.0
CSNK2B	C0027662	-0.051593051072496676	Thyroid	MCF7	0.051593051072496676	534.0
FCGR2A	C0027662	-0.051211166977742195	Thyroid	MCF7	0.051211166977742195	535.0
XLOC_012324	C0027662	-0.051042858563888904	Thyroid	MCF7	0.051042858563888904	536.0
CROT	C0027662	-0.05095470634153543	Thyroid	MCF7	0.05095470634153543	537.0
(LOC102724434)	C0027662	-0.0507602974231145	Thyroid	MCF7	0.0507602974231145	538.0
PCDHA10	C0027662	-0.050636528376392764	Thyroid	MCF7	0.050636528376392764	539.0
(LINC01589_MUT)	C0027662	-0.05060727145558941	Thyroid	MCF7	0.05060727145558941	540.0
PBXIP1	C0027662	-0.050541697615525516	Thyroid	MCF7	0.050541697615525516	541.0
IMPA1	C0027662	-0.05050644301509988	Thyroid	MCF7	0.05050644301509988	542.0
LGALS8	C0027662	-0.05040373630037953	Thyroid	MCF7	0.05040373630037953	543.0
LHPP	C0027662	-0.050300793166648594	Thyroid	MCF7	0.050300793166648594	544.0
POLE2	C0027662	-0.05024659508894702	Thyroid	MCF7	0.05024659508894702	545.0
CCT7	C0027662	-0.05016009169337443	Thyroid	MCF7	0.05016009169337443	546.0
CFB	C0027662	-0.050037508565198285	Thyroid	MCF7	0.050037508565198285	547.0
HOXC4	C0027662	-0.05003512806209165	Thyroid	MCF7	0.05003512806209165	548.0
ELF1	C0027662	-0.04976108775439769	Thyroid	MCF7	0.04976108775439769	549.0
LOC105376736	C0027662	-0.04968757786921252	Thyroid	MCF7	0.04968757786921252	550.0
BAG6	C0027662	-0.049682108911516254	Thyroid	MCF7	0.049682108911516254	551.0
ZNF281	C0027662	-0.04954715440086144	Thyroid	MCF7	0.04954715440086144	552.0
PRKAG2-AS1	C0027662	-0.049282893380364845	Thyroid	MCF7	0.049282893380364845	553.0
RNF11	C0027662	-0.04918949981001863	Thyroid	MCF7	0.04918949981001863	554.0
POLR2D	C0027662	-0.04911984885193821	Thyroid	MCF7	0.04911984885193821	555.0
TMED9	C0027662	-0.04911400499652108	Thyroid	MCF7	0.04911400499652108	556.0
(AC098617.1)	C0027662	-0.048987577496983015	Thyroid	MCF7	0.048987577496983015	557.0
(USP2-AS1)	C0027662	-0.048903759288835724	Thyroid	MCF7	0.048903759288835724	558.0
CYP3A5	C0027662	-0.048753334874669374	Thyroid	MCF7	0.048753334874669374	559.0
PPAP2B	C0027662	-0.04857299802280268	Thyroid	MCF7	0.04857299802280268	560.0
ALDH1A1	C0027662	-0.04850860295917436	Thyroid	MCF7	0.04850860295917436	561.0
HK1	C0027662	-0.04842378686045157	Thyroid	MCF7	0.04842378686045157	562.0
SPDEF	C0027662	-0.04836962197963701	Thyroid	MCF7	0.04836962197963701	563.0
LINC00909	C0027662	-0.048205193549420544	Thyroid	MCF7	0.048205193549420544	564.0
A1BG-AS1	C0027662	-0.04813259273686121	Thyroid	MCF7	0.04813259273686121	565.0
TBK1	C0027662	-0.048111304120400655	Thyroid	MCF7	0.048111304120400655	566.0
(CTC-480C2.1)	C0027662	-0.04809659804502031	Thyroid	MCF7	0.04809659804502031	567.0
PDLIM4	C0027662	-0.04785499366798085	Thyroid	MCF7	0.04785499366798085	568.0
ZNF114	C0027662	-0.04761317671031873	Thyroid	MCF7	0.04761317671031873	569.0
LOC105370333	C0027662	-0.047284230824331974	Thyroid	MCF7	0.047284230824331974	570.0
S100A6	C0027662	-0.04691897491685082	Thyroid	MCF7	0.04691897491685082	571.0
XLOC_L2_007489	C0027662	-0.04680164272063614	Thyroid	MCF7	0.04680164272063614	572.0
VEGFA	C0027662	-0.046586250291484665	Thyroid	MCF7	0.046586250291484665	573.0
IMPDH1	C0027662	-0.04650455123651365	Thyroid	MCF7	0.04650455123651365	574.0
LOC100996842	C0027662	-0.046493947832980886	Thyroid	MCF7	0.046493947832980886	575.0
FGB	C0027662	-0.04645355788502714	Thyroid	MCF7	0.04645355788502714	576.0
CD19	C0027662	-0.04619945722392327	Thyroid	MCF7	0.04619945722392327	577.0
(ASNSD1)	C0027662	-0.046102843703691	Thyroid	MCF7	0.046102843703691	578.0
RALA	C0027662	-0.0460835494906624	Thyroid	MCF7	0.0460835494906624	579.0
XLOC_004803	C0027662	-0.04607922187597113	Thyroid	MCF7	0.04607922187597113	580.0
POU5F1	C0027662	-0.04599608841540803	Thyroid	MCF7	0.04599608841540803	581.0
FBXL12	C0027662	-0.04591435201154259	Thyroid	MCF7	0.04591435201154259	582.0
SIM2	C0027662	-0.04582555237064012	Thyroid	MCF7	0.04582555237064012	583.0
GTF2E2	C0027662	-0.045705073775017535	Thyroid	MCF7	0.045705073775017535	584.0
FABP1	C0027662	-0.045659629578149286	Thyroid	MCF7	0.045659629578149286	585.0
RARA	C0027662	-0.04546972725135423	Thyroid	MCF7	0.04546972725135423	586.0
LOC107986962	C0027662	-0.04536695588966877	Thyroid	MCF7	0.04536695588966877	587.0
PSMB2	C0027662	-0.045197730550725845	Thyroid	MCF7	0.045197730550725845	588.0
XLOC_004122	C0027662	-0.04512278136027792	Thyroid	MCF7	0.04512278136027792	589.0
